,image_path,neighbour_1,neighbour_2,neighbour_3,neighbour_4,neighbour_5,neighbour_6,neighbour_7,neighbour_8,neighbour_9,n1_dist,n2_dist,n3_dist,n4_dist,n5_dist,n6_dist,n7_dist,n8_dist,n9_dist
611,141114/W0004368.jp2,161103/W20050009099.jp2,150316/W18890159819.jp2,150316/W18890361686.jp2,150316/W19070016277.jp2,141114/W19070016259.jp2,150316/W19050008680.jp2,150316/W0056314.jp2,150316/W18890367269.jp2,150316/W0056079.jp2,0.5949237942695618,0.7314073443412781,0.7963387966156006,0.819796085357666,0.8717191815376282,0.9342596530914307,0.9539880752563477,0.9848528504371643,1.0871922969818115
612,141114/W18890097059.jp2,150316/W18890199958.jp2,161103/W0073383.jp2,161103/W19590009327.jp2,141114/W18890198756.jp2,150316/W18890157323.jp2,150316/W19090003138.jp2,150423/W20010001687.jp2,150316/W19700017072.jp2,150316/W0056087.jp2,1.52457594871521,1.7952711582183838,1.8308669328689575,2.0906002521514893,2.1506922245025635,2.152096748352051,2.155306339263916,2.1891028881073,2.196927070617676
613,141114/W0055047.jp2,150316/W19050001213.jp2,150120/W19570004715.jp2,150316/W18860006741.jp2,150120/W20090002008.jp2,141114/W19000011718.jp2,161103/W19940006241.jp2,150316/W0056338.jp2,150316/W0056101.jp2,150316/W19050001129.jp2,1.0450810194015503,1.5002422332763672,1.5993609428405762,1.6589610576629639,1.6688899993896484,1.7439464330673218,1.7760264873504639,1.7785054445266724,1.8067655563354492
614,141114/W0055053.jp2,150316/W0056376.jp2,161103/W18890134372.jp2,150120/W19560020942.jp2,150120/W19950000535.jp2,150316/W0056095.jp2,150316/W18890200722.jp2,150316/W0056041.jp2,161103/W20050009095.jp2,141114/W19050001142.jp2,1.3293824195861816,1.7583450078964233,1.7656574249267578,1.778215765953064,1.8124877214431763,1.8289859294891357,1.8387304544448853,1.872430443763733,1.8774421215057373
615,141114/W19570012353.jp2,150316/W0056337.jp2,141114/W19050001038.jp2,150316/W0056379.jp2,150316/W0056355.jp2,150423/W0060105.jp2,150316/W19050008603.jp2,141114/W0055021.jp2,161103/W18890009350.jp2,150120/W0056881.jp2,0.7387825846672058,1.008363962173462,1.0630630254745483,1.1702135801315308,1.3555623292922974,1.3619962930679321,1.3924742937088013,1.3968440294265747,1.420631766319275
616,141114/W19570012385.jp2,150316/W0056103.jp2,161103/W20030008515.jp2,150316/W0056350.jp2,150316/W0056077.jp2,150316/W19000011715.jp2,150316/W18890198996.jp2,141114/W18890351339.jp2,150316/W0056393.jp2,150120/W19690006569.jp2,1.4291560649871826,1.6654893159866333,1.7026678323745728,1.769115686416626,1.7752575874328613,1.8279461860656738,1.9026035070419312,1.9624098539352417,1.993769884109497
617,141114/W0053812.jp2,150316/W18890200382.jp2,161103/W18890017784.jp2,150120/W20120012302.jp2,161103/W0073435.jp2,150316/W0056308.jp2,141114/W19270020962.jp2,161103/W18890113786.jp2,150316/W0056108.jp2,141114/W19050001052.jp2,0.9793280363082886,1.0287067890167236,1.145790934562683,1.150518774986267,1.2250393629074097,1.2371017932891846,1.2529311180114746,1.2658050060272217,1.318234920501709
618,141114/W18890201445.jp2,150316/W18890159812.jp2,141114/W19000011718.jp2,150316/W19070016338.jp2,150316/W0056299.jp2,150120/W19720015288.jp2,161103/W19930002804.jp2,150423/W0060115.jp2,150316/W0056416.jp2,150316/W19050001201.jp2,1.5906531810760498,1.5981535911560059,1.6133335828781128,1.6761727333068848,1.6777863502502441,1.6997544765472412,1.7235300540924072,1.7515432834625244,1.7620289325714111
619,141114/W0055052.jp2,150316/W0056326.jp2,150316/W0056367.jp2,161103/W18890314231.jp2,141114/W0055025.jp2,141114/W18890198756.jp2,150316/W19050001162.jp2,141114/W19270020945.jp2,161103/W20120011985.jp2,161103/W18890157712.jp2,1.8366955518722534,1.953800916671753,1.9896374940872192,2.108022928237915,2.112081289291382,2.1192314624786377,2.123816967010498,2.1528947353363037,2.15921950340271
620,141114/W0055046.jp2,150316/W19960008026.jp2,150316/W0056062.jp2,161103/W20000007222.jp2,161103/W0073460.jp2,150423/W0060085.jp2,150316/W19270020998.jp2,150423/W20010015596.jp2,150316/W0056374.jp2,141114/W0055020.jp2,1.358206033706665,1.505837082862854,1.5292590856552124,1.66588294506073,1.6879277229309082,1.6894161701202393,1.6918034553527832,1.727415919303894,1.7440462112426758
621,141114/W18890361992.jp2,141114/W19700017065.jp2,150316/W19070016267.jp2,141114/W18890157310.jp2,161103/W0073404.jp2,150423/W20010001703.jp2,150120/W20050007078.jp2,150316/W19570014869.jp2,150316/W0056375.jp2,150316/W18890364330.jp2,0.9691731333732605,1.046765923500061,1.219568133354187,1.2631464004516602,1.2754192352294922,1.290134310722351,1.3363784551620483,1.3674049377441406,1.3753551244735718
622,141114/W0054984.jp2,161103/W18890017771.jp2,150423/W0060107.jp2,161103/W19920011310.jp2,161103/W0073442.jp2,150316/W19050001115.jp2,150316/W18890361507.jp2,150120/W20050005780.jp2,150316/W19580015071.jp2,150316/W18890357574.jp2,0.6822226643562317,0.8509056568145752,0.9109861850738525,0.970760703086853,0.9958533644676208,1.0914294719696045,1.1104419231414795,1.1666775941848755,1.1892513036727905
623,141114/W0054990.jp2,141114/W18890159834.jp2,150316/W19270020968.jp2,141114/W18890151104.jp2,150316/W19550015074.jp2,150316/W0056417.jp2,161103/W19720021385.jp2,150316/W18890367047.jp2,150423/W0060113.jp2,150316/W0056061.jp2,0.9785026907920837,0.9986836910247803,1.1316072940826416,1.1663798093795776,1.1721397638320923,1.249118685722351,1.2849618196487427,1.2881500720977783,1.3688912391662598
624,141114/W0054986.jp2,150316/W0056341.jp2,150316/W20050014563.jp2,141114/W0055019.jp2,150316/W19740013942.jp2,141114/W18890367238.jp2,161103/W18890314231.jp2,150423/W0060112.jp2,150316/W19090008132.jp2,150316/W0056383.jp2,0.8584281206130981,1.111321210861206,1.368505835533142,1.3763664960861206,1.4419429302215576,1.4420292377471924,1.4753323793411255,1.4868988990783691,1.4869433641433716
625,141114/W0054992.jp2,150316/W0056329.jp2,141114/W0054937.jp2,141114/W0054856.jp2,141114/W19720008020.jp2,150316/W0056332.jp2,150316/W18890200817.jp2,150316/W19050001198.jp2,150120/W19570001812.jp2,141114/W0055036.jp2,1.2092334032058716,1.225085973739624,1.3012267351150513,1.404410719871521,1.437356948852539,1.4682703018188477,1.5032808780670166,1.5325769186019897,1.5383402109146118
626,141114/W18890155131.jp2,161103/W18890017767.jp2,141114/W19270020962.jp2,150423/W20010001679.jp2,161103/W0073435.jp2,141114/W0053812.jp2,150316/W19160006715.jp2,150316/W0056308.jp2,150316/W0056108.jp2,150316/W18890200382.jp2,1.0753899812698364,1.083886981010437,1.3526082038879395,1.450708031654358,1.485329031944275,1.506751298904419,1.5269166231155396,1.6719865798950195,1.754766583442688
627,141114/W0054945.jp2,150423/W0060103.jp2,150316/W0056074.jp2,141114/W19270020987.jp2,150120/W20050005780.jp2,150316/W19640010550.jp2,141114/W18890199877.jp2,141114/W19570003888.jp2,161103/W0073397.jp2,150120/W0056879.jp2,0.6723553538322449,1.3477245569229126,1.4689918756484985,1.495989203453064,1.5043894052505493,1.6360151767730713,1.696334958076477,1.8034470081329346,1.8060798645019531
628,141114/W19050001149.jp2,150120/W19940002750.jp2,150120/W20130005386.jp2,150316/W19050001086.jp2,150120/W19580010324.jp2,150316/W0056347.jp2,150120/W20090012697.jp2,150316/W19050001009.jp2,141114/W19090008140.jp2,150316/W0056416.jp2,0.6775819659233093,0.8553175926208496,0.8656846284866333,0.9908729195594788,1.1945134401321411,1.2215029001235962,1.2848036289215088,1.2894549369812012,1.3541408777236938
629,141114/W18860009217.jp2,161103/W18890017785.jp2,150423/W0060106.jp2,161103/W0073403.jp2,150316/W19580015047.jp2,150316/W0056038.jp2,150316/W0056109.jp2,150120/W19560020942.jp2,141114/W0055039.jp2,141114/W18890199828.jp2,1.2014048099517822,1.241782546043396,1.2611923217773438,1.3724192380905151,1.4180114269256592,1.4609485864639282,1.4965356588363647,1.5049688816070557,1.5312880277633667
630,141114/W0055050.jp2,150316/W0056065.jp2,150423/W20140010074.jp2,161103/W20120011988.jp2,150316/W0056394.jp2,150316/W0056415.jp2,141114/W19010007573.jp2,150316/W19270020997.jp2,161103/W18890017777.jp2,150316/W19050008678.jp2,0.648688554763794,0.6660262942314148,0.6950520277023315,0.7315528392791748,0.7464091777801514,0.8192330002784729,0.8555895090103149,0.8750333189964294,0.8893419504165649
631,141114/W18890350378.jp2,150316/W18890155160.jp2,150316/W0056033.jp2,161103/W18890017764.jp2,150423/W20140010075.jp2,141114/W19700011634.jp2,141114/W0054941.jp2,150120/W0056887.jp2,150316/W19070016269.jp2,161103/W18890314235.jp2,0.46664586663246155,0.6347724199295044,0.7387064695358276,0.7709891200065613,0.8888745307922363,0.8893113136291504,0.9684531092643738,1.0095469951629639,1.0154653787612915
